,Unnamed: 0,rec_id,path,label
32,42,437769,storage/slices/437769/105.pkl,turdus_philomelos
33,43,437769,storage/slices/437769/110.pkl,turdus_philomelos
34,44,437769,storage/slices/437769/39.pkl,turdus_philomelos
35,45,437769,storage/slices/437769/11.pkl,turdus_philomelos
36,46,437769,storage/slices/437769/13.pkl,turdus_philomelos
37,47,437769,storage/slices/437769/106.pkl,turdus_philomelos
38,48,437769,storage/slices/437769/112.pkl,turdus_philomelos
39,49,437769,storage/slices/437769/113.pkl,turdus_philomelos
40,50,437769,storage/slices/437769/107.pkl,turdus_philomelos
41,51,437769,storage/slices/437769/12.pkl,turdus_philomelos
42,52,437769,storage/slices/437769/23.pkl,turdus_philomelos
43,53,437769,storage/slices/437769/123.pkl,turdus_philomelos
44,54,437769,storage/slices/437769/36.pkl,turdus_philomelos
45,55,437769,storage/slices/437769/22.pkl,turdus_philomelos
46,56,437769,storage/slices/437769/34.pkl,turdus_philomelos
47,57,437769,storage/slices/437769/20.pkl,turdus_philomelos
48,58,437769,storage/slices/437769/121.pkl,turdus_philomelos
49,59,437769,storage/slices/437769/109.pkl,turdus_philomelos
50,60,437769,storage/slices/437769/108.pkl,turdus_philomelos
51,61,437769,storage/slices/437769/120.pkl,turdus_philomelos
52,62,437769,storage/slices/437769/31.pkl,turdus_philomelos
53,63,437769,storage/slices/437769/25.pkl,turdus_philomelos
54,64,437769,storage/slices/437769/19.pkl,turdus_philomelos
55,65,437769,storage/slices/437769/118.pkl,turdus_philomelos
56,66,437769,storage/slices/437769/119.pkl,turdus_philomelos
57,67,437769,storage/slices/437769/18.pkl,turdus_philomelos
58,68,437769,storage/slices/437769/24.pkl,turdus_philomelos
59,69,437769,storage/slices/437769/30.pkl,turdus_philomelos
60,70,437769,storage/slices/437769/26.pkl,turdus_philomelos
61,71,437769,storage/slices/437769/32.pkl,turdus_philomelos
62,72,437769,storage/slices/437769/126.pkl,turdus_philomelos
63,73,437769,storage/slices/437769/33.pkl,turdus_philomelos
64,74,437769,storage/slices/437769/27.pkl,turdus_philomelos
65,75,437769,storage/slices/437769/68.pkl,turdus_philomelos
66,76,437769,storage/slices/437769/40.pkl,turdus_philomelos
67,77,437769,storage/slices/437769/54.pkl,turdus_philomelos
68,78,437769,storage/slices/437769/97.pkl,turdus_philomelos
69,79,437769,storage/slices/437769/96.pkl,turdus_philomelos
70,80,437769,storage/slices/437769/55.pkl,turdus_philomelos
71,81,437769,storage/slices/437769/69.pkl,turdus_philomelos
72,82,437769,storage/slices/437769/5.pkl,turdus_philomelos
73,83,437769,storage/slices/437769/57.pkl,turdus_philomelos
74,84,437769,storage/slices/437769/43.pkl,turdus_philomelos
75,85,437769,storage/slices/437769/94.pkl,turdus_philomelos
76,86,437769,storage/slices/437769/80.pkl,turdus_philomelos
77,87,437769,storage/slices/437769/81.pkl,turdus_philomelos
78,88,437769,storage/slices/437769/95.pkl,turdus_philomelos
79,89,437769,storage/slices/437769/42.pkl,turdus_philomelos
80,90,437769,storage/slices/437769/4.pkl,turdus_philomelos
81,91,437769,storage/slices/437769/56.pkl,turdus_philomelos
82,92,437769,storage/slices/437769/52.pkl,turdus_philomelos
83,93,437769,storage/slices/437769/0.pkl,turdus_philomelos
84,94,437769,storage/slices/437769/46.pkl,turdus_philomelos
85,95,437769,storage/slices/437769/85.pkl,turdus_philomelos
86,96,437769,storage/slices/437769/84.pkl,turdus_philomelos
87,97,437769,storage/slices/437769/90.pkl,turdus_philomelos
88,98,437769,storage/slices/437769/47.pkl,turdus_philomelos
89,99,437769,storage/slices/437769/53.pkl,turdus_philomelos
90,100,437769,storage/slices/437769/1.pkl,turdus_philomelos
91,101,437769,storage/slices/437769/3.pkl,turdus_philomelos
92,102,437769,storage/slices/437769/51.pkl,turdus_philomelos
93,103,437769,storage/slices/437769/79.pkl,turdus_philomelos
94,104,437769,storage/slices/437769/92.pkl,turdus_philomelos
95,105,437769,storage/slices/437769/93.pkl,turdus_philomelos
96,106,437769,storage/slices/437769/78.pkl,turdus_philomelos
97,107,437769,storage/slices/437769/2.pkl,turdus_philomelos
98,108,437769,storage/slices/437769/50.pkl,turdus_philomelos
99,109,437769,storage/slices/437769/44.pkl,turdus_philomelos
100,232,206512,storage/slices/206512/9.pkl,sylvia_atricapilla
101,233,206512,storage/slices/206512/8.pkl,sylvia_atricapilla
102,234,206512,storage/slices/206512/13.pkl,sylvia_atricapilla
103,235,206512,storage/slices/206512/12.pkl,sylvia_atricapilla
104,236,206512,storage/slices/206512/6.pkl,sylvia_atricapilla
105,237,206512,storage/slices/206512/5.pkl,sylvia_atricapilla
106,238,206512,storage/slices/206512/4.pkl,sylvia_atricapilla
107,239,206512,storage/slices/206512/0.pkl,sylvia_atricapilla
108,240,206512,storage/slices/206512/3.pkl,sylvia_atricapilla
109,241,206512,storage/slices/206512/2.pkl,sylvia_atricapilla
110,242,287797,storage/slices/287797/9.pkl,emberiza_citrinella
111,243,287797,storage/slices/287797/8.pkl,emberiza_citrinella
112,244,287797,storage/slices/287797/16.pkl,emberiza_citrinella
113,245,287797,storage/slices/287797/15.pkl,emberiza_citrinella
114,246,287797,storage/slices/287797/14.pkl,emberiza_citrinella
115,247,287797,storage/slices/287797/11.pkl,emberiza_citrinella
116,248,287797,storage/slices/287797/13.pkl,emberiza_citrinella
117,249,287797,storage/slices/287797/12.pkl,emberiza_citrinella
118,250,287797,storage/slices/287797/7.pkl,emberiza_citrinella
119,251,287797,storage/slices/287797/4.pkl,emberiza_citrinella
120,252,287797,storage/slices/287797/0.pkl,emberiza_citrinella
121,253,287797,storage/slices/287797/1.pkl,emberiza_citrinella
122,254,287797,storage/slices/287797/3.pkl,emberiza_citrinella
123,255,287797,storage/slices/287797/2.pkl,emberiza_citrinella
124,256,206515,storage/slices/206515/49.pkl,sylvia_atricapilla
125,257,206515,storage/slices/206515/61.pkl,sylvia_atricapilla
126,258,206515,storage/slices/206515/75.pkl,sylvia_atricapilla
127,259,206515,storage/slices/206515/160.pkl,sylvia_atricapilla
128,260,206515,storage/slices/206515/174.pkl,sylvia_atricapilla
129,261,206515,storage/slices/206515/148.pkl,sylvia_atricapilla
130,262,206515,storage/slices/206515/216.pkl,sylvia_atricapilla
131,263,206515,storage/slices/206515/202.pkl,sylvia_atricapilla
132,264,206515,storage/slices/206515/149.pkl,sylvia_atricapilla
133,265,206515,storage/slices/206515/161.pkl,sylvia_atricapilla
134,266,206515,storage/slices/206515/74.pkl,sylvia_atricapilla
135,267,206515,storage/slices/206515/48.pkl,sylvia_atricapilla
136,268,206515,storage/slices/206515/188.pkl,sylvia_atricapilla
137,269,206515,storage/slices/206515/76.pkl,sylvia_atricapilla
138,270,206515,storage/slices/206515/62.pkl,sylvia_atricapilla
139,271,206515,storage/slices/206515/177.pkl,sylvia_atricapilla
140,272,206515,storage/slices/206515/163.pkl,sylvia_atricapilla
141,273,206515,storage/slices/206515/201.pkl,sylvia_atricapilla
142,274,206515,storage/slices/206515/215.pkl,sylvia_atricapilla
143,275,206515,storage/slices/206515/229.pkl,sylvia_atricapilla
144,276,206515,storage/slices/206515/228.pkl,sylvia_atricapilla
145,277,206515,storage/slices/206515/214.pkl,sylvia_atricapilla
146,278,206515,storage/slices/206515/200.pkl,sylvia_atricapilla
147,279,206515,storage/slices/206515/162.pkl,sylvia_atricapilla
148,280,206515,storage/slices/206515/176.pkl,sylvia_atricapilla
149,281,206515,storage/slices/206515/63.pkl,sylvia_atricapilla
150,282,206515,storage/slices/206515/77.pkl,sylvia_atricapilla
151,283,206515,storage/slices/206515/67.pkl,sylvia_atricapilla
152,284,206515,storage/slices/206515/9.pkl,sylvia_atricapilla
153,285,206515,storage/slices/206515/172.pkl,sylvia_atricapilla
154,286,206515,storage/slices/206515/166.pkl,sylvia_atricapilla
155,287,206515,storage/slices/206515/98.pkl,sylvia_atricapilla
156,288,206515,storage/slices/206515/238.pkl,sylvia_atricapilla
157,289,206515,storage/slices/206515/204.pkl,sylvia_atricapilla
158,290,206515,storage/slices/206515/211.pkl,sylvia_atricapilla
159,291,206515,storage/slices/206515/205.pkl,sylvia_atricapilla
160,292,206515,storage/slices/206515/239.pkl,sylvia_atricapilla
161,293,206515,storage/slices/206515/167.pkl,sylvia_atricapilla
162,294,206515,storage/slices/206515/173.pkl,sylvia_atricapilla
163,295,206515,storage/slices/206515/8.pkl,sylvia_atricapilla
164,296,206515,storage/slices/206515/72.pkl,sylvia_atricapilla
165,297,206515,storage/slices/206515/70.pkl,sylvia_atricapilla
166,298,206515,storage/slices/206515/58.pkl,sylvia_atricapilla
167,299,206515,storage/slices/206515/159.pkl,sylvia_atricapilla
168,300,206515,storage/slices/206515/171.pkl,sylvia_atricapilla
169,301,206515,storage/slices/206515/213.pkl,sylvia_atricapilla
170,302,206515,storage/slices/206515/207.pkl,sylvia_atricapilla
171,303,206515,storage/slices/206515/206.pkl,sylvia_atricapilla
172,304,206515,storage/slices/206515/170.pkl,sylvia_atricapilla
173,305,206515,storage/slices/206515/164.pkl,sylvia_atricapilla
174,306,206515,storage/slices/206515/59.pkl,sylvia_atricapilla
175,307,206515,storage/slices/206515/71.pkl,sylvia_atricapilla
176,308,206515,storage/slices/206515/65.pkl,sylvia_atricapilla
177,309,206515,storage/slices/206515/103.pkl,sylvia_atricapilla
178,310,206515,storage/slices/206515/117.pkl,sylvia_atricapilla
179,311,206515,storage/slices/206515/116.pkl,sylvia_atricapilla
180,312,206515,storage/slices/206515/17.pkl,sylvia_atricapilla
181,313,206515,storage/slices/206515/29.pkl,sylvia_atricapilla
182,314,206515,storage/slices/206515/15.pkl,sylvia_atricapilla
183,315,206515,storage/slices/206515/114.pkl,sylvia_atricapilla
184,316,206515,storage/slices/206515/100.pkl,sylvia_atricapilla
185,317,206515,storage/slices/206515/129.pkl,sylvia_atricapilla
186,318,206515,storage/slices/206515/101.pkl,sylvia_atricapilla
187,319,206515,storage/slices/206515/115.pkl,sylvia_atricapilla
188,320,206515,storage/slices/206515/14.pkl,sylvia_atricapilla
189,321,206515,storage/slices/206515/28.pkl,sylvia_atricapilla
190,322,206515,storage/slices/206515/38.pkl,sylvia_atricapilla
191,323,206515,storage/slices/206515/139.pkl,sylvia_atricapilla
192,324,206515,storage/slices/206515/111.pkl,sylvia_atricapilla
193,325,206515,storage/slices/206515/105.pkl,sylvia_atricapilla
194,326,206515,storage/slices/206515/104.pkl,sylvia_atricapilla
195,327,206515,storage/slices/206515/110.pkl,sylvia_atricapilla
196,328,206515,storage/slices/206515/138.pkl,sylvia_atricapilla
197,329,206515,storage/slices/206515/39.pkl,sylvia_atricapilla
198,330,206515,storage/slices/206515/11.pkl,sylvia_atricapilla
199,331,206515,storage/slices/206515/106.pkl,sylvia_atricapilla
200,332,206515,storage/slices/206515/113.pkl,sylvia_atricapilla
201,333,206515,storage/slices/206515/12.pkl,sylvia_atricapilla
202,334,206515,storage/slices/206515/23.pkl,sylvia_atricapilla
203,335,206515,storage/slices/206515/37.pkl,sylvia_atricapilla
204,336,206515,storage/slices/206515/122.pkl,sylvia_atricapilla
205,337,206515,storage/slices/206515/136.pkl,sylvia_atricapilla
206,338,206515,storage/slices/206515/240.pkl,sylvia_atricapilla
207,339,206515,storage/slices/206515/241.pkl,sylvia_atricapilla
208,340,206515,storage/slices/206515/137.pkl,sylvia_atricapilla
209,341,206515,storage/slices/206515/123.pkl,sylvia_atricapilla
210,342,206515,storage/slices/206515/36.pkl,sylvia_atricapilla
211,343,206515,storage/slices/206515/22.pkl,sylvia_atricapilla
212,344,206515,storage/slices/206515/34.pkl,sylvia_atricapilla
213,345,206515,storage/slices/206515/20.pkl,sylvia_atricapilla
214,346,206515,storage/slices/206515/121.pkl,sylvia_atricapilla
215,347,206515,storage/slices/206515/109.pkl,sylvia_atricapilla
216,348,206515,storage/slices/206515/243.pkl,sylvia_atricapilla
217,349,206515,storage/slices/206515/134.pkl,sylvia_atricapilla
218,350,206515,storage/slices/206515/35.pkl,sylvia_atricapilla
219,351,206515,storage/slices/206515/31.pkl,sylvia_atricapilla
220,352,206515,storage/slices/206515/25.pkl,sylvia_atricapilla
221,353,206515,storage/slices/206515/19.pkl,sylvia_atricapilla
222,354,206515,storage/slices/206515/118.pkl,sylvia_atricapilla
223,355,206515,storage/slices/206515/130.pkl,sylvia_atricapilla
224,356,206515,storage/slices/206515/124.pkl,sylvia_atricapilla
225,357,206515,storage/slices/206515/246.pkl,sylvia_atricapilla
226,358,206515,storage/slices/206515/125.pkl,sylvia_atricapilla
227,359,206515,storage/slices/206515/119.pkl,sylvia_atricapilla
228,360,206515,storage/slices/206515/18.pkl,sylvia_atricapilla
229,361,206515,storage/slices/206515/24.pkl,sylvia_atricapilla
230,362,206515,storage/slices/206515/30.pkl,sylvia_atricapilla
231,363,206515,storage/slices/206515/26.pkl,sylvia_atricapilla
232,364,206515,storage/slices/206515/32.pkl,sylvia_atricapilla
233,365,206515,storage/slices/206515/127.pkl,sylvia_atricapilla
234,366,206515,storage/slices/206515/133.pkl,sylvia_atricapilla
235,367,206515,storage/slices/206515/244.pkl,sylvia_atricapilla
236,368,206515,storage/slices/206515/126.pkl,sylvia_atricapilla
237,369,206515,storage/slices/206515/33.pkl,sylvia_atricapilla
238,370,206515,storage/slices/206515/27.pkl,sylvia_atricapilla
239,371,206515,storage/slices/206515/182.pkl,sylvia_atricapilla
240,372,206515,storage/slices/206515/68.pkl,sylvia_atricapilla
241,373,206515,storage/slices/206515/40.pkl,sylvia_atricapilla
242,374,206515,storage/slices/206515/54.pkl,sylvia_atricapilla
243,375,206515,storage/slices/206515/6.pkl,sylvia_atricapilla
244,376,206515,storage/slices/206515/155.pkl,sylvia_atricapilla
245,377,206515,storage/slices/206515/83.pkl,sylvia_atricapilla
246,378,206515,storage/slices/206515/97.pkl,sylvia_atricapilla
247,379,206515,storage/slices/206515/237.pkl,sylvia_atricapilla
248,380,206515,storage/slices/206515/223.pkl,sylvia_atricapilla
249,381,206515,storage/slices/206515/236.pkl,sylvia_atricapilla
250,382,206515,storage/slices/206515/168.pkl,sylvia_atricapilla
251,383,206515,storage/slices/206515/82.pkl,sylvia_atricapilla
252,384,206515,storage/slices/206515/154.pkl,sylvia_atricapilla
253,385,206515,storage/slices/206515/55.pkl,sylvia_atricapilla
254,386,206515,storage/slices/206515/69.pkl,sylvia_atricapilla
255,387,206515,storage/slices/206515/197.pkl,sylvia_atricapilla
256,388,206515,storage/slices/206515/183.pkl,sylvia_atricapilla
257,389,206515,storage/slices/206515/195.pkl,sylvia_atricapilla
258,390,206515,storage/slices/206515/181.pkl,sylvia_atricapilla
259,391,206515,storage/slices/206515/5.pkl,sylvia_atricapilla
260,392,206515,storage/slices/206515/57.pkl,sylvia_atricapilla
261,393,206515,storage/slices/206515/43.pkl,sylvia_atricapilla
262,394,206515,storage/slices/206515/156.pkl,sylvia_atricapilla
263,395,206515,storage/slices/206515/142.pkl,sylvia_atricapilla
264,396,206515,storage/slices/206515/94.pkl,sylvia_atricapilla
265,397,206515,storage/slices/206515/80.pkl,sylvia_atricapilla
266,398,206515,storage/slices/206515/220.pkl,sylvia_atricapilla
267,399,206515,storage/slices/206515/234.pkl,sylvia_atricapilla
268,400,206515,storage/slices/206515/208.pkl,sylvia_atricapilla
269,401,206515,storage/slices/206515/235.pkl,sylvia_atricapilla
270,402,206515,storage/slices/206515/221.pkl,sylvia_atricapilla
271,403,206515,storage/slices/206515/81.pkl,sylvia_atricapilla
272,404,206515,storage/slices/206515/95.pkl,sylvia_atricapilla
273,405,206515,storage/slices/206515/143.pkl,sylvia_atricapilla
274,406,206515,storage/slices/206515/157.pkl,sylvia_atricapilla
275,407,206515,storage/slices/206515/42.pkl,sylvia_atricapilla
276,408,206515,storage/slices/206515/4.pkl,sylvia_atricapilla
277,409,206515,storage/slices/206515/56.pkl,sylvia_atricapilla
278,410,206515,storage/slices/206515/180.pkl,sylvia_atricapilla
279,411,206515,storage/slices/206515/194.pkl,sylvia_atricapilla
280,412,206515,storage/slices/206515/0.pkl,sylvia_atricapilla
281,413,206515,storage/slices/206515/46.pkl,sylvia_atricapilla
282,414,206515,storage/slices/206515/190.pkl,sylvia_atricapilla
283,415,206515,storage/slices/206515/184.pkl,sylvia_atricapilla
284,416,206515,storage/slices/206515/91.pkl,sylvia_atricapilla
285,417,206515,storage/slices/206515/153.pkl,sylvia_atricapilla
286,418,206515,storage/slices/206515/147.pkl,sylvia_atricapilla
287,419,206515,storage/slices/206515/219.pkl,sylvia_atricapilla
288,420,206515,storage/slices/206515/225.pkl,sylvia_atricapilla
289,421,206515,storage/slices/206515/231.pkl,sylvia_atricapilla
290,422,206515,storage/slices/206515/230.pkl,sylvia_atricapilla
291,423,206515,storage/slices/206515/224.pkl,sylvia_atricapilla
292,424,206515,storage/slices/206515/218.pkl,sylvia_atricapilla
293,425,206515,storage/slices/206515/146.pkl,sylvia_atricapilla
294,426,206515,storage/slices/206515/152.pkl,sylvia_atricapilla
295,427,206515,storage/slices/206515/84.pkl,sylvia_atricapilla
296,428,206515,storage/slices/206515/90.pkl,sylvia_atricapilla
297,429,206515,storage/slices/206515/47.pkl,sylvia_atricapilla
298,430,206515,storage/slices/206515/53.pkl,sylvia_atricapilla
299,431,206515,storage/slices/206515/45.pkl,sylvia_atricapilla
300,432,206515,storage/slices/206515/3.pkl,sylvia_atricapilla
301,433,206515,storage/slices/206515/51.pkl,sylvia_atricapilla
302,434,206515,storage/slices/206515/79.pkl,sylvia_atricapilla
303,435,206515,storage/slices/206515/187.pkl,sylvia_atricapilla
304,436,206515,storage/slices/206515/193.pkl,sylvia_atricapilla
305,437,206515,storage/slices/206515/86.pkl,sylvia_atricapilla
306,438,206515,storage/slices/206515/178.pkl,sylvia_atricapilla
307,439,206515,storage/slices/206515/92.pkl,sylvia_atricapilla
308,440,206515,storage/slices/206515/144.pkl,sylvia_atricapilla
309,441,206515,storage/slices/206515/150.pkl,sylvia_atricapilla
310,442,206515,storage/slices/206515/232.pkl,sylvia_atricapilla
311,443,206515,storage/slices/206515/226.pkl,sylvia_atricapilla
312,444,206515,storage/slices/206515/227.pkl,sylvia_atricapilla
313,445,206515,storage/slices/206515/233.pkl,sylvia_atricapilla
314,446,206515,storage/slices/206515/151.pkl,sylvia_atricapilla
315,447,206515,storage/slices/206515/93.pkl,sylvia_atricapilla
316,448,206515,storage/slices/206515/87.pkl,sylvia_atricapilla
317,449,206515,storage/slices/206515/179.pkl,sylvia_atricapilla
318,450,206515,storage/slices/206515/192.pkl,sylvia_atricapilla
319,451,206515,storage/slices/206515/78.pkl,sylvia_atricapilla
320,452,206515,storage/slices/206515/186.pkl,sylvia_atricapilla
321,453,206515,storage/slices/206515/50.pkl,sylvia_atricapilla
322,454,206515,storage/slices/206515/44.pkl,sylvia_atricapilla
323,476,279088,storage/slices/279088/9.pkl,loxia_curvirostra
324,477,279088,storage/slices/279088/17.pkl,loxia_curvirostra
325,478,279088,storage/slices/279088/29.pkl,loxia_curvirostra
326,479,279088,storage/slices/279088/15.pkl,loxia_curvirostra
327,480,279088,storage/slices/279088/14.pkl,loxia_curvirostra
328,481,279088,storage/slices/279088/11.pkl,loxia_curvirostra
329,482,279088,storage/slices/279088/13.pkl,loxia_curvirostra
330,483,279088,storage/slices/279088/12.pkl,loxia_curvirostra
331,484,279088,storage/slices/279088/23.pkl,loxia_curvirostra
332,485,279088,storage/slices/279088/22.pkl,loxia_curvirostra
333,486,279088,storage/slices/279088/20.pkl,loxia_curvirostra
334,487,279088,storage/slices/279088/21.pkl,loxia_curvirostra
335,488,279088,storage/slices/279088/31.pkl,loxia_curvirostra
336,489,279088,storage/slices/279088/25.pkl,loxia_curvirostra
337,490,279088,storage/slices/279088/18.pkl,loxia_curvirostra
338,491,279088,storage/slices/279088/24.pkl,loxia_curvirostra
339,492,279088,storage/slices/279088/30.pkl,loxia_curvirostra
340,493,279088,storage/slices/279088/26.pkl,loxia_curvirostra
341,494,279088,storage/slices/279088/32.pkl,loxia_curvirostra
342,495,279088,storage/slices/279088/33.pkl,loxia_curvirostra
343,496,279088,storage/slices/279088/27.pkl,loxia_curvirostra
344,497,279088,storage/slices/279088/6.pkl,loxia_curvirostra
345,498,279088,storage/slices/279088/5.pkl,loxia_curvirostra
346,499,279088,storage/slices/279088/4.pkl,loxia_curvirostra
347,500,279088,storage/slices/279088/0.pkl,loxia_curvirostra
348,501,279088,storage/slices/279088/1.pkl,loxia_curvirostra
349,502,269683,storage/slices/269683/9.pkl,fringilla_coelebs
350,503,269683,storage/slices/269683/8.pkl,fringilla_coelebs
351,504,269683,storage/slices/269683/16.pkl,fringilla_coelebs
352,505,269683,storage/slices/269683/17.pkl,fringilla_coelebs
353,506,269683,storage/slices/269683/14.pkl,fringilla_coelebs
354,507,269683,storage/slices/269683/10.pkl,fringilla_coelebs
355,508,269683,storage/slices/269683/13.pkl,fringilla_coelebs
356,509,269683,storage/slices/269683/12.pkl,fringilla_coelebs
357,510,269683,storage/slices/269683/20.pkl,fringilla_coelebs
358,511,269683,storage/slices/269683/21.pkl,fringilla_coelebs
359,512,269683,storage/slices/269683/18.pkl,fringilla_coelebs
360,513,269683,storage/slices/269683/6.pkl,fringilla_coelebs
361,514,269683,storage/slices/269683/5.pkl,fringilla_coelebs
362,515,269683,storage/slices/269683/4.pkl,fringilla_coelebs
363,516,269683,storage/slices/269683/0.pkl,fringilla_coelebs
364,517,269683,storage/slices/269683/1.pkl,fringilla_coelebs
365,518,269683,storage/slices/269683/3.pkl,fringilla_coelebs
366,519,269683,storage/slices/269683/2.pkl,fringilla_coelebs
367,520,437758,storage/slices/437758/49.pkl,turdus_philomelos
368,521,437758,storage/slices/437758/75.pkl,turdus_philomelos
369,522,437758,storage/slices/437758/74.pkl,turdus_philomelos
370,523,437758,storage/slices/437758/60.pkl,turdus_philomelos
371,524,437758,storage/slices/437758/48.pkl,turdus_philomelos
372,525,437758,storage/slices/437758/76.pkl,turdus_philomelos
373,526,437758,storage/slices/437758/89.pkl,turdus_philomelos
374,527,437758,storage/slices/437758/88.pkl,turdus_philomelos
375,528,437758,storage/slices/437758/63.pkl,turdus_philomelos
376,529,437758,storage/slices/437758/77.pkl,turdus_philomelos
377,530,437758,storage/slices/437758/73.pkl,turdus_philomelos
378,531,437758,storage/slices/437758/67.pkl,turdus_philomelos
379,532,437758,storage/slices/437758/9.pkl,turdus_philomelos
380,533,437758,storage/slices/437758/98.pkl,turdus_philomelos
381,534,437758,storage/slices/437758/99.pkl,turdus_philomelos
382,535,437758,storage/slices/437758/66.pkl,turdus_philomelos
383,536,437758,storage/slices/437758/64.pkl,turdus_philomelos
384,537,437758,storage/slices/437758/70.pkl,turdus_philomelos
385,538,437758,storage/slices/437758/58.pkl,turdus_philomelos
386,539,437758,storage/slices/437758/59.pkl,turdus_philomelos
387,540,437758,storage/slices/437758/71.pkl,turdus_philomelos
388,541,437758,storage/slices/437758/65.pkl,turdus_philomelos
389,542,437758,storage/slices/437758/16.pkl,turdus_philomelos
390,543,437758,storage/slices/437758/103.pkl,turdus_philomelos
391,544,437758,storage/slices/437758/102.pkl,turdus_philomelos
392,545,437758,storage/slices/437758/17.pkl,turdus_philomelos
393,546,437758,storage/slices/437758/29.pkl,turdus_philomelos
394,547,437758,storage/slices/437758/15.pkl,turdus_philomelos
395,548,437758,storage/slices/437758/101.pkl,turdus_philomelos
396,549,437758,storage/slices/437758/14.pkl,turdus_philomelos
397,550,437758,storage/slices/437758/38.pkl,turdus_philomelos
398,551,437758,storage/slices/437758/39.pkl,turdus_philomelos
399,552,437758,storage/slices/437758/11.pkl,turdus_philomelos
400,553,437758,storage/slices/437758/13.pkl,turdus_philomelos
401,554,437758,storage/slices/437758/12.pkl,turdus_philomelos
402,555,437758,storage/slices/437758/23.pkl,turdus_philomelos
403,556,437758,storage/slices/437758/36.pkl,turdus_philomelos
404,557,437758,storage/slices/437758/22.pkl,turdus_philomelos
405,558,437758,storage/slices/437758/34.pkl,turdus_philomelos
406,559,437758,storage/slices/437758/21.pkl,turdus_philomelos
407,560,437758,storage/slices/437758/35.pkl,turdus_philomelos
408,561,437758,storage/slices/437758/31.pkl,turdus_philomelos
409,562,437758,storage/slices/437758/25.pkl,turdus_philomelos
410,563,437758,storage/slices/437758/19.pkl,turdus_philomelos
411,564,437758,storage/slices/437758/18.pkl,turdus_philomelos
412,565,437758,storage/slices/437758/24.pkl,turdus_philomelos
413,566,437758,storage/slices/437758/30.pkl,turdus_philomelos
414,567,437758,storage/slices/437758/26.pkl,turdus_philomelos
415,568,437758,storage/slices/437758/32.pkl,turdus_philomelos
416,569,437758,storage/slices/437758/33.pkl,turdus_philomelos
417,570,437758,storage/slices/437758/27.pkl,turdus_philomelos
418,571,437758,storage/slices/437758/68.pkl,turdus_philomelos
419,572,437758,storage/slices/437758/40.pkl,turdus_philomelos
420,573,437758,storage/slices/437758/54.pkl,turdus_philomelos
421,574,437758,storage/slices/437758/97.pkl,turdus_philomelos
422,575,437758,storage/slices/437758/96.pkl,turdus_philomelos
423,576,437758,storage/slices/437758/82.pkl,turdus_philomelos
424,577,437758,storage/slices/437758/55.pkl,turdus_philomelos
425,578,437758,storage/slices/437758/41.pkl,turdus_philomelos
426,579,437758,storage/slices/437758/69.pkl,turdus_philomelos
427,580,437758,storage/slices/437758/5.pkl,turdus_philomelos
428,581,437758,storage/slices/437758/57.pkl,turdus_philomelos
429,582,437758,storage/slices/437758/43.pkl,turdus_philomelos
430,583,437758,storage/slices/437758/94.pkl,turdus_philomelos
431,584,437758,storage/slices/437758/81.pkl,turdus_philomelos
432,585,437758,storage/slices/437758/95.pkl,turdus_philomelos
433,586,437758,storage/slices/437758/42.pkl,turdus_philomelos
434,587,437758,storage/slices/437758/56.pkl,turdus_philomelos
